,title,year,genre,mix,bpm,artist
189,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
190,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
191,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
192,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
193,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
194,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
195,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
196,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
197,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
198,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
199,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
200,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
201,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
202,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
203,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
204,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
205,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
206,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
207,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
208,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
209,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
210,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
211,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
212,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
213,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
214,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
215,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
216,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
217,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
218,Glorious,2017,Hip-Hop,Clean Edit,140,Macklemore ft. Skylar Grey
219,Glorious,2017,Top 40,Quick Edit,70,Macklemore ft. Skylar Grey
220,Glorious,2017,Top 40,Intro Edit,70,Macklemore ft. Skylar Grey
221,Can't Let You Go,2005,—,Max Graham Radio Edit,128,Mack Vibe ft. Jaqueline
222,Can't Let You Go,2005,—,Hoxton Whores Remix,128,Mack Vibe ft. Jaqueline
223,Henny,2013,Urban,Radio Edit,95,Mack Wilds
224,Henny,2013,Urban,—,95,Mack Wilds
225,Henny,2013,Urban, Quick Edit,95,Mack Wilds
226,Henny,2013,Urban,Explicit,95,Mack Wilds
227,Love In The 90z,2016,R&B,Instrumental,102,Mack Wilds
228,Love In The 90z,2015,R&B, Quick Edit,102,Mack Wilds
229,Love In The 90z,2016,R&B,Explicit,102,Mack Wilds
230,Love In The 90z,2016,Urban,—,102,Mack Wilds
231,Love In The 90z,2015,R&B,Clean,102,Mack Wilds
232,Own It,2013,—, Quick Edit,98,Mack Wilds
233,,,,,,
234,Own It,2013,—,Instrumental,98,Mack Wilds
235,Own It,2013,—,—,98,Mack Wilds
236,Own It,2013,Urban, Quick Edit*,98,Mack Wilds
237,Henny,2013,Urban,Radio Edit,95,Mack Wilds
238,Henny,2013,Urban,—,95,Mack Wilds
239,Henny,2013,Urban, Quick Edit,95,Mack Wilds
240,Henny,2013,Urban,Explicit,95,Mack Wilds
241,Love In The 90z,2016,R&B,Instrumental,102,Mack Wilds
242,Love In The 90z,2015,R&B, Quick Edit,102,Mack Wilds
243,Love In The 90z,2016,R&B,Explicit,102,Mack Wilds
244,Love In The 90z,2016,Urban,—,102,Mack Wilds
245,Love In The 90z,2015,R&B,Clean,102,Mack Wilds
246,Own It,2013,—, Quick Edit,98,Mack Wilds
247,,,,,,
248,Own It,2013,—,Instrumental,98,Mack Wilds
249,Own It,2013,—,—,98,Mack Wilds
250,Own It,2013,Urban, Quick Edit*,98,Mack Wilds
251,Own It,2013,Urban, DJ Ted Smooth Clean Edit - Remix,98,Mack Wilds ft. Jadakiss
252,Own It,2014,—,DJ Ted Smooth Explicit - Remix,98,Mack Wilds ft. Jadakiss
253,Own It,2013,—,Remix,98,Mack Wilds ft. Rick Ross
254,Own It,2014,—,Remix - Explicit,98,Mack Wilds ft. Rick Ross
255,Get Right,2013,Rock,(Explicit),84,Mac Mall
256,Let's Get A Telly,1996,Hip-Hop,—,76,Mac Mall
257,Servin Game,1996,Hip-Hop,Street Version,85,Mac Mall
258,You First,2009,Ballad,—,75,Mac McAnally
259,Party On Fifth Ave.,2011,—, Quick Edit,98,Mac Miller
260,Party On Fifth Ave.,2012,—,Instrumental,98,Mac Miller
261,Party On Fifth Ave.,2012,Urban, Quick Edit*,98,Mac Miller
262,Party On Fifth Ave.,2012,Urban,—,98,Mac Miller
263,Party On Fifth Ave.,2012,Urban,Clean Version,98,Mac Miller
264,Party On Fifth Ave.,2012,—,(Explicit),98,Mac Miller
265,Self Care,2018,Urban,Explicit,120,Mac Miller
266,Watching Movies,2013,Urban,Radio Edit,67,Mac Miller
267,Dang!,2016,Urban,Promo Only Intro Edit*,107,Mac Miller ft. Anderson .Paak
268,Dang!,2016,Hip-Hop,Radio Edit - Clean,107,Mac Miller ft. Anderson .Paak
269,Dang!,2016,Urban,Explicit,107,Mac Miller ft. Anderson .Paak
270,Dang!,2016,Hip-Hop,Promo Only Intro Edit,107,Mac Miller ft. Anderson .Paak
271,Dang!,2016,Hip-Hop,Promo Only Quick Edit,107,Mac Miller ft. Anderson .Paak
272,Dang!,2016,Urban,Promo Only Quick Edit*,107,Mac Miller ft. Anderson .Paak
273,My Favorite Part,2017,Top 40,—,95,Mac Miller ft. Ariana Grande
274,Weekend,2015,Hip-Hop,Clean,60,Mac Miller ft. Miguel
275,Weekend,2015,Hip-Hop,Explicit,60,Mac Miller ft. Miguel
276,Yo Te Vi,2012,—,—,115,Macondo Musical
277,Back Again,2019,—,—,174,Mac Powell And The Family Reunion
278,Back Again,2019,Country,PO Quick Edit,87,Mac Powell And The Family Reunion
279,Back Again,2019,Country,PO Intro Edit,87,Mac Powell And The Family Reunion
280,Back Again,2019,Country,PopRoXxX Quick Edit,174,Mac Powell And The Family Reunion
281,Back Again,2019,Country,PopRoXxX Intro Edit,174,Mac Powell And The Family Reunion
282,There She Goes,2015,—,—,100,Mac Truc
283,All In A Days Work,2008,—,—,128,Macutchi
284,Cheeky Chad,2007,—,Obi Wonker Chadwick Mix,128,Macutchi
285,Beauty In The World,2010,—,Cutmore Extended Mix*,130,Macy Gray
286,Beauty In The World,2010,—,—,101,Macy Gray
287,Finally Made Me Happy,2007,Top 40,—,72,Macy Gray
288,I Try,2004,—,—,82,Macy Gray
289,Lately,2010,—,Cutmore Club Mix,130,Macy Gray
290,Lately,2010,—,Nu Addiction Club Mix,128,Macy Gray
291,Sexual Revolution,2001,—,—,128,Macy Gray
292,Sexual Revolution,2009,—,Eric Morillo Retro Club Edit*,128,Macy Gray
293,Sexual Revolution,2001,—,Eric Morillo Retro Club Mix,128,Macy Gray
294,Sexual Revolution,2002,—,Morillo Retro Dub Mix,128,Macy Gray
295,,,,,,
296,Still,2000,—,—,72,Macy Gray
297,Sugar Daddy,2018,Urban,—,65,Macy Gray
298,Why Didn't You Call Me,2000,—,—,89,Macy Gray
299,Sweet Baby,2001,—,—,81,Macy Gray Feat. Erykah Badu
300,Real Love,2010,Urban,—,89,Macy Gray ft. Bobby Brown
301,Back To Reality,2015,Country,—,138,Macy Martin
302,I'm Done,2016,Dance,Klubjumpers Extended Edit,115,Macy Medford
303,I'm Done,2017,Top 40,—,82,Macy Medford
304,Don't Speak,2010,—,Soulshaker Club Mix,132,Mad4Music
305,What Is This,2010,—,Soulshaker Club Mix,132,Mad4Music
306,Work This Pussy,2006,Top 40,Robbie Rivera's Juicy Miami Mix,129,Mad 8
307,Just Another Sleepless Night,2009,—,Soulshaker Club Mix,126,Mad8 vs. Shawn Christopher
308,Just Another Sleepless Night,2009,—,Soulshaker Club Mix,126,Mad8 vs. Shawn Christopher
309,So Good,1998,—,Original Mix,135,Madagascar
310,You're Beautiful,1998,—,Breakbeat Mix,135,Madagascar
311,Hitlist,2017,Urban,—,104,Madalen Duke ft. Trinidad James
312,Penetration,2001,—,Main Mix,132,Madam
313,Monster,2016,Rock,—,100,Madame Mayhem
314,Walk Away,2002,—,—,65,Mad At Gravity
315,Walk Away,2002,—,—,65,Mad At Gravity
316,Runaway,2013,—,(Explicit),92,Madchild
317,Big Long John,2017,Pop,—,80,Mad Cobra
318,Flex,2005,Urban,—,77,Mad Cobra
319,Nuh Other Way,2013,Dancehall,—,98,Mad Cobra
320,Beggin',2009,—, Clean Edit,129,Madcon
321,Beggin',2009,—, Clean Edit Radio Edit,129,Madcon
322,Beggin',2009,—,—,129,Madcon
323,Beggin',2009,—, Clean Edit,129,Madcon
324,Beggin',2009,—, Clean Edit Radio Edit,129,Madcon
325,Beggin',2009,—,—,129,Madcon
326,Down To Earth,2010,—,Original Mix,129,Maddelish
327,Golden Light,2016,Dance,—,125,Madden ft. 6AM
328,Golden Light,2016,—,/ Paul Goodyear Club Remix (Video Edit By Danny Morris) / Tom Ferry Remix,125,Madden ft. 6AM
329,My Star,1997,—,—,79,Madder Rose
330,Ravor,2009,—,Original Mix,126,Maddicott
331,Going Going Gone,2018,Country,—,120,Maddie Poppe
332,Made You Miss,2019,Country,PO Intro Edit,135,Maddie Poppe
333,Made You Miss,2019,Country,—,67,Maddie Poppe
334,Made You Miss,2019,Country,PO Quick Edit,135,Maddie Poppe
335,Not Losing You,2019,Pop,—,70,Maddie Poppe
336,Cruizin,2018,Other,Radio,100,Maddie Rey
337,Cruizin,2018,Other,Radio,100,Maddie Rey
338,Reach Out,2003,—,Original Mix,143,"Maddox, Paul ft. Niki Mak"
339,I Try,2004,—,Attention Deficit Remix,130,Made By Monkeys
340,A Train,2017,Dance,—,120,Made in June
341,City Lights,2017,Dance,—,122,Made in June
342,Outstanding,2018,Urban,Explicit,65,MadeinTYO
343,Retro 88,2019,Urban,Explicit,73,MadeinTYO
344,Skateboard P,2016,Hip-Hop,—,76,MadeinTYO
345,Skateboard P,2016,Hip-Hop,Intro Edit,76,MadeinTYO
346,Skateboard P,2016,Hip-Hop,Quick Edit,76,MadeinTYO
347,Skateboard P,2016,Hip-Hop,Explicit,75,MadeinTYO
348,Uber Everywhere,2016,Hip-Hop, Clean Edit,70,MadeinTYO
349,Uber Everywhere,2016,Hip-Hop,Instrumental,70,MadeinTYO
350,Uber Everywhere,2016,Hip-Hop,Explicit,70,MadeinTYO
351,Outstanding,2018,Urban,Explicit,65,MadeinTYO
352,Retro 88,2019,Urban,Explicit,73,MadeinTYO
353,Skateboard P,2016,Hip-Hop,—,76,MadeinTYO
354,Skateboard P,2016,Hip-Hop,Intro Edit,76,MadeinTYO
355,Skateboard P,2016,Hip-Hop,Quick Edit,76,MadeinTYO
356,Skateboard P,2016,Hip-Hop,Explicit,75,MadeinTYO
357,Uber Everywhere,2016,Hip-Hop, Clean Edit,70,MadeinTYO
358,Uber Everywhere,2016,Hip-Hop,Instrumental,70,MadeinTYO
359,Uber Everywhere,2016,Hip-Hop,Explicit,70,MadeinTYO
360,I Want,2016,Hip-Hop,Promo Only Quick Edit,61,MadeinTYO ft. 2 Chainz
361,I Want,2016,Hip-Hop,Promo Only Intro Edit,61,MadeinTYO ft. 2 Chainz
362,I Want,2016,Hip-Hop,Clean,61,MadeinTYO ft. 2 Chainz
