,title,year,genre,mix,bpm,artist
121,Don't Save Me,2014,—,—,140,HAIM
122,Forever,2013,Alternative,—,118,HAIM
123,Summer Girl,2019,Alternative,—,100,HAIM
124,The Steps,2020,Alternative,—,117,HAIM
125,The Wire,2013,Rock,—,113,HAIM
126,Want You Back,2017,Alternative,—,113,HAIM
127,Want You Back,2017,Alternative,Intro Edit,113,HAIM
128,Want You Back,2017,Alternative,Quick Edit,113,HAIM
129,Don't Save Me,2014,—,—,140,HAIM
130,Forever,2013,Alternative,—,118,HAIM
131,Summer Girl,2019,Alternative,—,100,HAIM
132,The Steps,2020,Alternative,—,117,HAIM
133,The Wire,2013,Rock,—,113,HAIM
134,Want You Back,2017,Alternative,—,113,HAIM
135,Want You Back,2017,Alternative,Intro Edit,113,HAIM
136,Want You Back,2017,Alternative,Quick Edit,113,HAIM
137,Favourite Shirts (Boy Meets Girl),2008,—,—,143,Haircut 100
138,Love Plus One,2008,—,—,137,Haircut 100
139,Givin Up,2000,—,Scanty Sandwich Mix,160,Hairy Diamond
140,Bad Girls Go To Hell,2003,—,Whipped Creem Miri Go To Hell Mix,129,Hakan Lidbo
141,My Mind Is Walking,2010,—,X-Press 2 Main Mix,124,Hakan Lidbo ft. Melpo Mene
142,My Mind Is Walking,2010,—,X-Press 2 Main Mix,124,Hakan Lidbo ft. Melpo Mene
143,Ding Dong Ding,2011,Dance,—,128,Hakimakli
144,Tigi Tigi,2010,—,Remix,95,Hakim ft. Don Omar
145,Blow 'em Out,1997,—,Original Mix,130,HAL 9000
146,Could It Be,2018,—,Extended Mix,73,Halder ft. Lizzy
147,Could It Be,2018,—,Extended Mix,73,Halder ft. Lizzy
148,Shout It Out,2013,Dance,Odo Makes A Smile Remix,124,Haldo ft. Melanie Estella
149,Love Bites (So Do I),2012,—,—,125,Halestorm
150,Love Bites (So Do I),2012,—, Clean Edit,125,Halestorm
151,Love Bites (So Do I),2012,—,(Explicit),125,Halestorm
152,Mayhem,2016,Rock,—,86,Halestorm
153,Here's To Us,2013,—,Radio Edit,81,Halestorm ft. Slash
154,Physical,2011,—,—,128,Haley
155,This Is How It Goes,2009,—,—,126,Haley
156,Physical,2011,—,—,128,Haley
157,This Is How It Goes,2009,—,—,126,Haley
158,Physical,2011,—,—,128,Haley
159,This Is How It Goes,2009,—,—,126,Haley
160,Physical,2011,—,—,128,Haley
161,This Is How It Goes,2009,—,—,126,Haley
162,Physical,2011,—,—,128,Haley
163,This Is How It Goes,2009,—,—,126,Haley
164,Free,2012,—,—,84,Haley Reinhart
165,Last Kiss Goodbye,2018,Top 40,—,88,Haley Reinhart
166,Free,2012,—,—,84,Haley Reinhart
167,Last Kiss Goodbye,2018,Top 40,—,88,Haley Reinhart
168,Waiting For The Wind,2013,Country,—,94,Haley Yelton
169,still feel.,2019,Alternative,—,120,half.alive
170,I Won't Judge,2018,Urban,—,108,Half Mile Home
171,Call Me In The Afternoon,2014,Alternative,—,89,Half Moon Run
172,Then Again,2019,AlternRock,—,91,Half Moon Run
173,Turn Your Love,2015,Alternative,—,86,Half Moon Run
174,Boogie Juice,2019,Alternative,—,98,HALFNOISE
175,Forgotten Generation,2007,—,—,185,Halford
176,Babylon,2017,—,Paul Morrell Radio Edit,124,Half The Animal
177,Babylon,2017,Dance,—,120,Half The Animal
178,Countrified,2007,Country,—,85,Halfway To Hazard
179,Daisy,2007,Country,—,80,Halfway To Hazard
180,Devil & The Cross,2007,2-Step,—,69,Halfway To Hazard
181,Our Revolution,2006,—,—,205,Halifax
182,Last Night Of Spring,2011,Country,—,72,Hali Hicks
183,Don't Let Go,2001,—,—,105,Hal Ketchum
184,Every Little Word,1995,—,—,85,Hal Ketchum
185,Hang In There Superman,2006,—,—,170,Hal Ketchum
186,"Hang In There, Superman",1996,—,—,170,Hal Ketchum
187,I Saw The Light,2015,Country,—,115,Hal Ketchum
188,Just This Side Of Heaven (Hal-Lelujah),2006,—,—,122,Hal Ketchum
189,Mama Knows The Highway,2007,Country,—,82,Hal Ketchum
190,My Love Will Not Change,2004,—,—,94,Hal Ketchum
191,One More Midnight,2007,—,—,154,Hal Ketchum
192,Past The Point Of Rescue,2013,Country,—,92,Hal Ketchum
193,,,,,,
194,She Is,2001,—,—,71,Hal Ketchum
195,Small Town Saturday Night,2007,—,—,156,Hal Ketchum
196,Sure Love,2007,—,—,126,Hal Ketchum
197,Veil Of Tears,1995,—,—,183,Hal Ketchum
198,When Love Looks Back At You,1998,—,—,80,Hal Ketchum
199,Don't Let Go,2001,—,—,105,Hal Ketchum
200,Every Little Word,1995,—,—,85,Hal Ketchum
201,Hang In There Superman,2006,—,—,170,Hal Ketchum
202,"Hang In There, Superman",1996,—,—,170,Hal Ketchum
203,I Saw The Light,2015,Country,—,115,Hal Ketchum
204,Just This Side Of Heaven (Hal-Lelujah),2006,—,—,122,Hal Ketchum
205,Mama Knows The Highway,2007,Country,—,82,Hal Ketchum
206,My Love Will Not Change,2004,—,—,94,Hal Ketchum
207,One More Midnight,2007,—,—,154,Hal Ketchum
208,Past The Point Of Rescue,2013,Country,—,92,Hal Ketchum
209,,,,,,
210,She Is,2001,—,—,71,Hal Ketchum
211,Small Town Saturday Night,2007,—,—,156,Hal Ketchum
212,Sure Love,2007,—,—,126,Hal Ketchum
213,Veil Of Tears,1995,—,—,183,Hal Ketchum
214,When Love Looks Back At You,1998,—,—,80,Hal Ketchum
215,Don't Let Go,2001,—,—,105,Hal Ketchum
216,Every Little Word,1995,—,—,85,Hal Ketchum
217,Hang In There Superman,2006,—,—,170,Hal Ketchum
218,"Hang In There, Superman",1996,—,—,170,Hal Ketchum
219,I Saw The Light,2015,Country,—,115,Hal Ketchum
220,Just This Side Of Heaven (Hal-Lelujah),2006,—,—,122,Hal Ketchum
221,Mama Knows The Highway,2007,Country,—,82,Hal Ketchum
222,My Love Will Not Change,2004,—,—,94,Hal Ketchum
223,One More Midnight,2007,—,—,154,Hal Ketchum
224,Past The Point Of Rescue,2013,Country,—,92,Hal Ketchum
225,,,,,,
226,She Is,2001,—,—,71,Hal Ketchum
227,Small Town Saturday Night,2007,—,—,156,Hal Ketchum
228,Sure Love,2007,—,—,126,Hal Ketchum
229,Veil Of Tears,1995,—,—,183,Hal Ketchum
230,When Love Looks Back At You,1998,—,—,80,Hal Ketchum
231,Maneater,1982,—,Extended Dance Mix,89,Hall And Oates
232,Maneater,1982,—,Extended Dance Mix,89,Hall And Oates
233,Mind Control,2010,—,—,105,Hal Linton
234,She's Dangerous (Bang Bang),2009,—,—,91,Hal Linton
235,Southern Hospitality,2011,Urban,—,58,Hal Linton
236,Machine Gun Black,2017,Urban,Explicit,67,Hall N Nash
237,Machine Gun Black,2017,Urban,Explicit,67,Hall N Nash
238,Love You So,2017,Top 40,—,103,Halo
239,Say You Will,2003,—,Ford's Breakz Mix,135,Halo
240,Sellout,2004,Country,—,88,Halo Friendlies
241,Faded,2013,Dance,Riddler Remix Radio Edit,130,Halo ft. K-Major
242,Faded,2013,—, Riddler Intro Edit,130,Halo ft. K-Major
243,Faded,2013,—, Riddler Quick Edit,130,Halo ft. K-Major
244,On A Bridge,2004,Progressive Trance,Blue Haze Daydream,126,Halogen Vs. Nash T
245,On A Bridge,2004,Progressive Trance,Powerplant Remix,126,Halogen Vs. Nash T
246,On A Bridge,2004,Progressive Trance,Blue Haze Daydream,126,Halogen Vs. Nash T
247,On A Bridge,2004,Progressive Trance,Powerplant Remix,126,Halogen Vs. Nash T
248,You should be sad,2020,Pop,PO Clean Edit,110,Halsey
249,You should be sad,2020,Pop,PO Clean Edit,110,Halsey
250,Without Me,2019,Pop,Clean Edit - Remix,68,Halsey ft. Juice WRLD
251,Strangers,2018,Top 40,—,110,Halsey ft. Lauren Jauregui
252,Strangers,2018,Top 40,—,110,Halsey ft. Lauren Jauregui
253,Strangers,2018,Top 40,—,110,Halsey ft. Lauren Jauregui
254,Strangers,2018,Top 40,—,110,Halsey ft. Lauren Jauregui
255,Strangers,2018,Top 40,—,110,Halsey ft. Lauren Jauregui
256,Hard,2013,Urban,—,76,Ham ft. JuJu
257,Sun,2010,Dance,Trevor Simpson Radio Remix,131,Hamilton
258,Heartstruck (Wild Hunger),2018,Alternative,—,77,Hamilton Leithauser ft. Angel Olsen
259,Heartstruck (Wild Hunger),2018,Alternative,—,77,Hamilton Leithauser ft. Angel Olsen
