,title,year,genre,mix,bpm,artist
399,Natural Disaster,2012,—,Original Mix,128,Laidback Luke vs Example
400,Natural Disaster,2011,Dance, Quick Edit,128,Laidback Luke vs Example
401,Natural Disaster,2011,—,Benny Benassi Remix,130,Laidback Luke vs Example
402,Natural Disaster,2011,Dance,—,128,Laidback Luke vs Example
403,Natural Disaster,2012,—,Original Mix,128,Laidback Luke vs Example
404,Believe In Me,2006,—,Cass & Mangan Remix,124,Laid ft. Jon Marsh
405,Ahora Que Te Vas,2015,Salsa,—,94,La India
406,Flame,2019,Country,PopRoXxX Intro Edit,92,Laine Hardy
407,Flame,2019,Cha-Cha,—,92,Laine Hardy
408,Flame,2019,Country,PopRoXxX Quick Edit,92,Laine Hardy
409,Dirty Looks,2019,Ballad,—,70,Lainey Wilson
410,Fibrillate,2012,Urban,—,89,LaJune ft. Willy Wesley
411,Fibrillate,2012,Urban,—,89,LaJune ft. Willy Wesley
412,Fantastic Voyage,2004,Top 40,—,114,Lakeside
413,Fantastic Voyage,2015,—,Radio Edit,114,Lakeside
414,Good Kisser,2018,Rock,—,80,Lake Street Dive
415,Good Kisser,2018,Rock,Live Performance,80,Lake Street Dive
416,I Can Change,2018,Rock,—,70,Lake Street Dive
417,Forever,2006,—,Bobby Blanco/Miki Moto Party Mix,128,Lake Street Project
418,Forever,2006,—,Bobby Blanco & Miki Moto Radio Edit,128,Lake Street Project
